Participant_ID,STP_RSVP,TTS,Trial_No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P02,0,0,1,0.966521025,0.855326593,0.763223827,0.583669484,0.433667213,0.370279312,0.40337792,0.382581681,0.439176202,0.554617703,0.747039258,0.828625023,0.855720162,0.814171493,0.724635065,0.622613192,0.423279941,0.235755309,0.101039216,0.275826901,0.209998623,0.185743645,0.255151421,0.386442423,0.599211574,0.696001947,0.75741303,0.787654877,0.807388186,0.73684442,0.602985561,0.42943728,0.273329526,0.219424352,0.1640874,0.105361268,0.130556315,0.273249507,0.525241494,0.613768756,0.67404753,0.692798853,0.655984759,0.446688741,0.446688741,,,,,,,,,,,,,,,,,,,,,,,,,,
P02,0,0,2,0.012142863,0.011413579,0.014637,0.171890497,0.34077099,0.247908443,0.437678427,0.43960315,0.522749782,0.454171598,0.413614452,0.389477074,0.393557459,0.192670479,0.192620963,0.192612588,0.192609504,0.192609251,0.192609251,0.192609236,0.192609191,0.192609102,0.192609176,0.192449644,0.19217664,0.190695569,0.187267229,0.18115966,0.17249608,0.162858292,0.155372918,0.149697497,0.145130187,0.141025767,0.137679011,0.134921372,0.134915382,0.134889886,0.134889767,0.134918883,0.134918913,0.134918883,0.134918883,0.134918973,0.134918928,0.134918928,,,,,,,,,,,,,,,,,,,,,,,,,
P02,1,1,1,0.016505808,0.069311716,0.14570789,0.190965563,0.162950322,0.114699706,0.323790967,0.097781256,0.162169188,0.217891306,0.272939235,0.330442071,0.075411439,0.140858352,0.221575558,0.318253577,0.295805901,0.3574467,0.492180943,0.644490421,0.645036221,0.705325544,0.640857697,0.611316621,0.624283195,0.483632863,0.513073504,0.371310949,0.275728822,0.342173904,0.342173904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P02,1,1,2,0.198941156,0.13612625,0.047409996,0.066808105,0.18815966,0.304003805,0.379388571,0.377039999,0.283038259,0.107498124,0.178228095,0.217750654,0.334971726,0.438324571,0.348894149,0.373542398,0.403424889,0.437851578,0.321791232,0.311120421,0.311131209,0.323081374,0.348520756,0.166120559,0.14822866,0.17536974,0.241131201,0.308984965,0.103768915,0.212262377,0.325293422,0.197919011,0.278466582,0.390912384,0.308805615,0.405413568,0.38979879,0.44242534,0.532398343,0.458139092,0.458139092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P02,0,1,1,0.27401197,0.010931437,0.317864865,0.233520865,0.325013578,0.564921737,0.703134,0.732222497,0.658551514,0.509018958,0.334264785,0.214594126,0.187780008,0.263102144,0.438335925,0.655888259,0.870803773,1.027127981,1.121496558,1.156883836,1.144630432,1.021569848,0.838081956,0.63607794,0.45397532,0.302597195,0.230136186,0.230017945,0.273543358,0.322202474,0.411561966,0.493950814,0.574221969,0.683898389,0.676575065,0.545159757,0.404289633,0.313961089,0.292703778,0.286470145,0.367462277,0.467071563,0.545067072,0.545067072,,,,,,,,,,,,,,,,,,,,,,,,,,,
P02,0,1,2,0.011458269,0.011077522,0.028145185,0.195456535,0.130650848,0.298258871,0.487392187,0.486706227,0.587100327,0.668049812,0.613848269,0.620636046,0.620748639,0.620807469,0.620807171,0.620807111,0.620807052,0.620807052,0.620807052,0.620807052,0.620807052,0.620807052,0.620807052,0.620807052,0.620807052,0.620807052,0.620807052,0.620807052,0.620807111,0.620807052,0.620807111,0.620807111,0.620807111,0.620807111,0.620807052,0.620807111,0.620807111,0.620807111,0.620807111,0.620807111,0.620807111,0.620807111,0.620807111,0.620807111,0.620807171,0.620807171,,,,,,,,,,,,,,,,,,,,,,,,,
P03,1,0,1,1.488967061,1.441248178,1.339859486,1.276299119,1.224896431,1.198641062,1.096893668,1.066164732,1.057732821,0.984172821,0.979854643,1.007343292,0.964389622,0.998814821,0.945793688,0.926730096,0.926237762,0.836742342,0.838629842,0.774732649,0.769408107,0.705324948,0.679698706,0.641641855,0.603691518,0.590066791,0.579345047,0.555697978,0.607905805,0.593688548,0.668768167,0.641473651,0.647348523,0.685777366,0.668603063,0.753103375,0.723131776,0.707300127,0.767769814,0.69636935,0.641227067,0.631807387,0.737861693,0.808885038,0.938186526,0.938186526,,,,,,,,,,,,,,,,,,,,,,,,,
P03,1,0,2,0.011203697,0.011647287,0.04693456,0.215142041,0.108023696,0.300412863,0.395535499,0.601316452,0.813057184,0.906595826,0.996194303,1.019913197,1.020001411,1.02003026,1.020030141,1.020030499,1.020030022,1.020151019,1.020392537,1.020664215,1.020995855,1.021358371,1.021781087,1.022173405,1.022626162,1.023108959,1.023653269,1.024166226,1.024679661,1.025223494,1.025767088,1.0263412,1.026884317,1.027427912,1.02803266,1.028575897,1.029149771,1.029754162,1.030328512,1.030933022,1.031507373,1.032081127,1.032655597,1.033321261,1.033925891,1.034500122,1.034500122,,,,,,,,,,,,,,,,,,,,,,,,
P03,0,0,1,0.084393531,0.023318255,0.049361981,0.123166442,0.197764695,0.270755887,0.336055845,0.397979409,0.457378358,0.512693226,0.579726934,0.652223229,0.773054183,0.82377553,0.910943687,0.925126135,0.963048875,1.022835374,1.022021413,1.070480943,1.129814863,1.129645109,1.170209646,1.230908155,1.302768826,1.294529915,1.313216329,1.317209601,1.290524602,1.200420022,1.129086375,1.053889275,0.987313092,0.831330717,0.754526913,0.705333591,0.681105793,0.566975474,0.538906455,0.531598151,0.534561098,0.537169218,0.537135959,0.537165463,0.537225962,0.537197649,0.537260771,0.537294924,0.537147701,0.537092268,0.53718859,0.53731513,0.537563562,0.537811518,0.538029909,0.538097799,0.538045228,0.53839004,0.539377749,0.541561365,0.54507035,0.550492465,0.558856606,0.558856606,,,,,,,
P03,0,0,2,0.223398238,0.15397875,0.046193391,0.089934029,0.237048507,0.385243088,0.522537887,0.649473011,0.74824965,0.74595356,0.667165458,0.333899021,0.190647244,0.81243825,1.389708281,1.602771163,1.209413648,0.889348209,0.678840458,0.580253899,0.576116979,0.576053977,0.576023102,0.576023161,0.576023161,0.576053679,0.576053679,0.576053679,0.576053679,0.576053679,0.576053679,0.576053679,0.576053679,0.576053679,0.576053739,0.576114714,0.575750291,0.574991226,0.573382497,0.570411503,0.566113591,0.559683323,0.550754845,0.539073825,0.524089158,0.50562197,0.482984602,0.454678506,0.422397792,0.391367227,0.311699986,0.250170439,0.205408201,0.172038689,0.157659546,0.168595493,0.142469972,0.040544268,0.091448165,0.091448165,,,,,,,,,,,
P03,1,1,1,0.205425531,0.14134267,0.053259656,0.057531357,0.17653124,0.296800613,0.40907073,0.516647935,0.623381734,0.727298915,0.955234408,1.170148015,1.353413224,1.429775834,1.417765737,1.297664642,1.179053187,1.077770591,0.916780233,0.855643034,0.845062554,0.845057368,0.845025659,0.844963908,0.844963551,0.844963908,0.844963908,0.844963908,0.844963908,0.844963908,0.844900668,0.844445944,0.841251612,0.834172666,0.823429704,0.809818387,0.794934452,0.779947937,0.767320991,0.759162247,0.6583516,0.635601044,0.622765899,0.623841465,0.641662717,0.653359652,0.601956487,0.644480228,0.713334501,0.747262895,0.793377161,0.885467291,0.994107544,1.019355297,1.019355297,,,,,,,,,,,,,,,,
P03,1,1,2,0.169661298,0.031465478,0.292131335,0.545237601,0.784286141,1.082568765,1.532849073,1.576274514,1.003630638,0.560512424,0.236656457,0.171158686,0.304041922,0.164120167,0.292290926,0.122281119,0.309415787,0.309415787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P03,0,1,1,0.751928449,0.630921721,0.548091352,0.621478558,0.59344703,0.610086858,0.650434136,0.750683069,0.732362866,0.70775789,0.681685805,0.716111302,0.668220758,0.643515885,0.646239817,0.750207663,0.773706615,0.808311462,0.844933629,0.87032944,0.880106986,0.888562918,0.78274858,0.617915392,0.410354465,0.19897525,0.161209688,0.118977845,0.079854667,0.066902354,0.201128393,0.48573333,0.58458972,0.646873534,0.645969152,0.579883754,0.485559702,0.393272728,0.336736768,0.187803909,0.157355726,0.200475737,0.308769464,0.398623317,0.398623317,,,,,,,,,,,,,,,,,,,,,,,,,,
P03,0,1,2,0.011232343,0.011089195,0.043365762,0.233508781,0.181070328,0.362737387,0.567972779,0.616127849,0.764498591,0.883190215,0.970752895,0.99873209,0.99886322,0.998892307,0.998895943,0.998895884,0.998829305,0.998833001,0.998899579,0.999025464,0.999154985,0.999258637,0.999388099,0.999517679,0.999713838,0.999873042,1.000039577,1.000231981,1.000365257,1.000594854,1.000820637,1.001079679,1.001212955,1.001471996,1.001608968,1.001868129,1.002030849,1.002230883,1.002523184,1.002719402,1.002945185,1.003204346,1.00340426,1.003663301,1.003663301,,,,,,,,,,,,,,,,,,,,,,,,,,
T01,0,0,1,0.011095447,0.011196911,0.04437672,0.230293289,0.182311431,0.415670574,0.558148921,0.796732485,1.01364255,1.087462902,1.143384933,1.162090182,1.160662413,1.151670814,1.142524242,1.131451964,1.119828701,1.108211279,1.096727014,1.085801244,1.031608224,1.000542879,0.98237741,0.960338056,0.933571517,0.90299958,0.870774984,0.82986021,0.773684978,0.702289879,0.605928719,0.487271786,0.352373123,0.276940107,0.399302095,0.5549317,0.9176085,1.329534173,1.76492238,1.326181769,0.914728224,0.628737509,0.628737509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T01,0,0,2,0.345628291,0.450507015,0.430808038,0.515297472,0.457680881,0.415938079,0.480226785,0.433302611,0.452465057,0.576664925,0.607653677,0.711385906,0.781919956,0.810748279,0.893173516,0.845110178,0.771112025,0.680114508,0.657988012,0.572951078,0.550098956,0.599490941,0.765697956,0.89464736,1.012606382,1.082348108,1.061182499,0.99105078,0.787512839,0.572606206,0.409587443,0.335150003,0.397048235,0.481589168,0.61435461,0.82007128,0.914856374,0.984911025,1.011300802,1.047237635,0.967831314,0.891118109,0.813123584,0.814234614,0.771070898,0.771070898,,,,,,,,,,,,,,,,,,,,,,,,,
T01,1,0,1,0.194877937,0.151418701,0.070171379,0.041605946,0.162285775,0.282430023,0.392385989,0.49611634,0.56998533,0.568622172,0.501155317,0.513010561,0.440747887,0.551439643,0.952522278,1.455866694,1.449441791,0.906491935,0.260223567,0.448705792,0.631839156,0.872801721,1.032092214,0.92906189,0.88966614,0.674809873,0.57104075,0.397197157,0.397197157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T01,1,0,2,0.128524795,0.072383203,0.073118053,0.228348956,0.363740116,0.387352496,0.222571567,0.107826009,0.029109623,0.295194238,0.271514207,0.39804706,0.665604115,0.696523964,0.671797156,0.674171686,0.568334758,0.594020724,0.533285618,0.486932307,0.486932307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T01,0,1,1,0.099290423,0.289569139,0.273996264,0.435713351,0.657975137,0.906545401,0.980787456,0.960384607,0.838446498,0.660470366,0.473618239,0.342247367,0.306507558,0.484035522,0.615653336,0.761175573,0.910446703,1.026736617,1.081888795,1.062884569,0.967828691,0.818011463,0.639447927,0.512027383,0.371891677,0.302321374,0.308884263,0.374278098,0.460485816,0.54385519,0.589984953,0.670868635,0.651077032,0.621254683,0.578674078,0.521398544,0.429436266,0.395541877,0.338345766,0.316469878,0.347560644,0.43535763,0.43535763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T01,0,1,2,0.011111226,0.011109834,0.090959527,0.296741575,0.240063503,0.437014043,0.426333159,0.51832968,0.596646488,0.652258813,0.578012407,0.588021576,0.586960196,0.552003682,0.476089597,0.379009247,0.00401887,0.32301572,0.714691579,1.127066374,1.539573431,1.561511278,1.162229061,0.802828372,0.47277531,0.260222822,0.20504567,0.068661727,0.149833545,0.099880457,0.235953167,0.33720541,0.571943462,0.834228694,1.182395458,1.578004479,1.479081035,0.981878042,0.476810396,0.147711948,0.450021356,0.450021356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T01,1,1,1,0.039882991,0.093897492,0.025334289,0.046857208,0.118905455,0.077025734,0.30055511,0.395139933,0.39176172,0.223756924,0.160904244,1.155390501,1.513491988,1.202459812,1.202459812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T01,1,1,2,0.209637284,0.155288607,0.053198911,0.082576469,0.22505343,0.366606176,0.484397531,0.459806472,0.064172141,0.839984775,1.541821599,0.25926736,1.017884851,1.894835711,2.361049652,2.397172451,2.043113232,1.402861238,0.654834092,0.654834092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T02,1,0,1,0.344487071,0.127637923,0.163609162,0.550225317,0.93426317,1.318520188,1.697100997,1.457693696,1.222913861,1.193701506,1.404155135,1.648409486,1.0997051,0.627550066,0.333202124,0.320645064,0.326028258,0.326086283,0.326100439,0.32610029,0.326100141,0.32610023,0.32610023,0.32610023,0.3261002,0.3261002,0.3261002,0.326084942,0.326216668,0.326876312,0.327932537,0.312677622,0.279992551,0.217923865,0.128864154,0.073927939,0.100501977,0.132907003,0.17114085,0.213847816,0.26282841,0.31695047,0.37534368,0.435847044,0.500559032,0.568916142,0.644672215,0.718864799,0.774576008,0.764028013,0.8137182,0.859450161,0.900282145,0.939073205,0.907987893,0.921938002,0.904117882,0.846364021,0.641401708,0.480648369,0.365038902,0.124315053,0.45818305,0.695906222,0.939834297,1.104156494,1.094495296,1.024929762,0.781206846,0.585403919,0.585403919
T02,1,0,2,0.011056726,0.011077519,0.039726969,0.241610795,0.188173637,0.386406988,0.541211605,0.484981865,0.485211015,0.485237122,0.485236496,0.485236377,0.485236406,0.485236406,0.485236377,0.485236377,0.485236377,0.485236377,0.485236377,0.485236406,0.485236347,0.485236377,0.485236377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T02,0,0,1,0.677542508,0.677572966,0.677572966,0.677542508,0.677450895,0.677450836,0.677878082,0.67815268,0.678793371,0.679617286,0.680471599,0.680807233,0.680349529,0.678732336,0.674918115,0.668418527,0.659569383,0.649499595,0.637843192,0.623532236,0.608519554,0.599347055,0.596969366,0.60187608,0.614703715,0.635389805,0.572497487,0.56884259,0.584352732,0.609701395,0.643817484,0.690762579,0.631084085,0.667797446,0.722001016,0.794104517,0.768882155,0.833694637,0.923652768,0.939993083,1.033017755,1.146437049,1.177598715,1.254887223,1.24132514,1.241168976,1.241168976,,,,,,,,,,,,,,,,,,,,,,,,
T02,0,0,2,0.175001711,0.057316516,0.131001472,0.325978249,0.482571632,0.59403342,0.649201989,0.654570699,0.653804958,0.653803587,0.653803468,0.653803408,0.653803408,0.653803408,0.653803408,0.653772891,0.653711855,0.653467536,0.652338445,0.651209235,0.649061739,0.651291013,0.661690891,0.687014997,0.732995749,0.668664038,0.720248878,0.722209871,0.792044103,0.845787585,0.914750874,0.93068105,0.965576172,0.92421484,0.969019413,1.08428216,1.103155136,1.097184062,1.097184062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T02,0,1,1,0.336125195,0.129071623,0.142412737,0.498841435,0.848353982,1.184057236,1.472243071,1.706410766,1.622373939,1.530360341,1.495752096,1.488946199,1.488883615,1.488883257,1.488883257,1.488852739,1.488669395,1.487540364,1.485129356,1.481161833,1.475699067,1.468130469,1.458608627,1.447316647,1.433918953,1.418629169,1.400684118,1.379748464,1.351174951,1.315315962,1.270972967,1.216253877,1.15796423,1.096683979,1.030948162,0.957857668,0.877839983,0.787965536,0.685000002,0.571864247,0.477693468,0.436998069,0.349619687,0.360195816,0.314412922,0.380394489,0.393941253,0.467726469,0.591997802,0.679267287,0.803085983,0.866303682,0.917711139,0.973266304,0.965597332,0.965597332,,,,,,,,,,,,,,,
T02,0,1,2,0.737444103,0.737443984,0.737535596,0.738298357,0.740373313,0.744065583,0.74739182,0.749741435,0.749985576,0.747773767,0.743697405,0.736483991,0.723151922,0.705239296,0.696947455,0.705381095,0.602974772,0.594183624,0.600798249,0.625649989,0.531866729,0.5390504,0.573278725,0.510791361,0.535033345,0.597731233,0.551154554,0.6092062,0.606407821,0.661847532,0.760742784,0.751941085,0.859610558,0.867405474,0.946058929,0.882423222,0.797908843,0.73005712,0.61473608,0.629891157,0.596576452,0.645870745,0.774232328,0.785869658,0.769352317,0.769352317,,,,,,,,,,,,,,,,,,,,,,,,,
T02,1,1,1,0.166913658,0.010570703,0.191910863,0.389577538,0.5529598,0.680385828,0.778571606,0.879532754,0.82633847,0.826091409,0.826059163,0.825345993,0.822805047,0.818300545,0.810646057,0.800236225,0.795288801,0.793269515,0.798060298,0.713321984,0.659602046,0.599888384,0.469551951,0.462900043,0.457643926,0.478866816,0.5050385,0.619047403,0.664352179,0.781124711,0.795927882,0.86776787,0.957985044,0.957985044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T02,1,1,2,0.011073978,0.011095096,0.057640657,0.257202208,0.212248221,0.441313624,0.499438435,0.561016381,0.561783254,0.561873257,0.5618729,0.56187284,0.561873078,0.561873078,0.561873078,0.561873019,0.561873078,0.561873078,0.561873078,0.561873078,0.561873078,0.561873078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
