Participant_ID,STP_RSVP,TTS,Trial_No
P01, 0, 0, 1, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.521867, 0.027467, -0.714133, -0.714133, -0.549333, -0.549333, -0.714133, -1.510666, -2.829066, -4.586932, -6.564531, -8.404798, -9.503464, -10.025331, -9.833064, -8.926664, -7.608264, -5.713065, -3.625599, -1.538133, 0.302133, 1.840266, 2.444533, 2.856533, 2.938932, 2.636799, 1.922666, 0.878933, -0.521867, -2.581866, -4.559465, -6.674398, -8.651998, -10.409863, -11.920529, -13.074129, -14.310129, -15.573595, -16.919462, -18.073061, -19.254128, -20.133060, -20.984528, -21.286661, -21.341593, -21.341593, -21.066927, -20.984528, -20.984528, -20.984528, -20.984528, -21.039461, -21.121861, -21.204260, -21.231728, -21.259193, -21.259193, -21.259193, -21.094395, -21.066927, -21.066927, -21.066927, -21.066927, -21.066927, -21.066927, -20.847195, -20.627460, -20.325327, -20.187994, -20.187994, -20.187994, -20.325327, -20.407728, -20.682394, -21.396526, -22.907194, -25.324259, -28.702658, -32.410656, -37.409588, -42.930386, -48.396252, -53.614918, -58.256783, -62.266914, -65.315712, -68.227180, -70.754112, -72.154915, -73.033844, -73.226112, -73.061310, -72.566910, -71.907715, -71.001312, -70.012512, -68.913849, -67.705315, -66.469315, -65.095978, -63.585316, -62.074650, -60.701317, -58.888515, -57.542648, -55.894650, -54.054382, -52.241585, -49.714653, -47.709587, -45.347454, -43.397320, -41.254921, -39.854122, -38.590656, -37.794121, -37.382122, -37.354656, -37.437054, -37.601856, -37.821590, -37.876522, -37.931454, -37.958923, -38.068790, -38.343456, -38.645588, -39.030121, -39.524521, -40.046387, -40.568256, -41.062653, -41.529587, -41.804253, -41.859188, -41.859188, -41.776787, -41.694389, -41.584522, -41.502121, -41.364788, -41.282387, -41.145054, -41.007721, -40.842922, -40.678120, -40.540787, -40.485855, -40.485855, -40.485855, -40.485855, -40.485855, -40.568256, -40.650654, -40.760521, -40.897854, -41.199989, -41.419720, -41.749321, -42.106388, -42.408520, -42.683186, -42.902920, -43.012787, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.177586, -43.342388, -43.699455, -44.468521, -45.512253, -46.555984, -47.709587, -48.643452, -49.604786, -50.346386, -50.785851, -50.923183, -50.923183, -50.923183, -50.923183, -50.923183, -50.923183, -50.923183, -50.923183, -50.923183, -50.923183, -50.923183, -50.923183, -50.923183, -50.868252, -50.868252, -50.868252, -50.868252, -50.868252, -50.813316, -50.785851, -50.730919, -50.648518, -50.621052, -50.621052, -50.621052, -50.621052, -50.621052, -50.621052, -50.621052, -50.621052, -50.621052, -50.593586, -50.538651, -50.373852, -49.989319, -49.632252, -49.110386, -48.423717, -47.682117, -46.830654, -45.759453, -44.688251, -43.287453, -42.023987, -40.485855, -39.002655, -37.244789, -35.734123, -33.838924, -31.916258, -30.185858, -28.318125, -26.422926, -24.802393, -23.291727, -21.478928, -19.748528, -18.292795, -16.617329, -15.106662, -13.788262, -12.387463, -11.096530, -9.997864, -8.899198, -8.020265, -7.141331, -6.509598, -5.932798, -5.438398, -5.136265, -4.943998, -4.834132, -4.834132, -4.834132, -4.971465, -5.136265, -5.383465, -5.630665, -5.932798, -6.317331, -6.701865, -7.058931, -7.361064, -7.635731, -7.745598, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.800531, -7.718131, -7.663198, -7.663198, -7.635731, -7.635731, -7.580798, -7.388531, -6.976531, -6.509598, -5.905332, -5.383465, -4.696799, -4.119999, -3.350932, -2.581866, -1.867733, -1.153600, -0.247200, 0.769066, 1.538133, 1.867733, 1.867733, 1.785333, 1.785333, 1.785333, 1.785333, 1.785333, 1.785333, 1.785333, 1.757866, 1.757866, 1.702933, 1.648000, 1.648000, 1.648000, 1.648000, 1.648000, 1.648000, 1.648000, 1.648000, 1.648000, 1.648000, 1.648000, 1.648000, 1.648000, 1.648000, 1.648000, 1.565600, 1.455733, 1.236000, 0.988800, 0.659200, 0.412000, 0.247200, 0.247200, 0.247200, 0.247200, 0.247200, 0.247200, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.219733, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.142399, 9.448530, 9.091464, 9.256264, 25.214392, 40.925320, 42.133854, 39.359722, 30.597858, 24.060793, 20.215460, 15.051729, 10.684530, -0.466933, -37.025055, -65.535446, -72.484512, -81.987976, -99.374367, -102.835167, -103.027435, -103.027435, -103.027435, -103.247169, -98.989838, -62.211983, -26.010925, -13.650929, -22.247993, -25.626392, -29.169592, -29.169592, -35.679188, -44.056519, -43.150120, -32.547989, -20.187994, -22.714926, -35.569324, -37.491989, -35.679188, -35.267189, -35.212257, -35.212257
P01, 0, 0, 2, 0.054933, 0.439467, 0.851466, 0.741600, 0.494400, 0.164800, -0.192267, -1.263466, -2.911466, -4.943998, -6.866664, -8.377331, -8.899198, -8.981597, -8.981597, -8.981597, -9.146398, -9.475997, -9.833064, -10.025331, -10.080264, -10.080264, -10.107730, -10.217597, -10.354930, -10.409863, -10.409863, -10.272531, -10.080264, -9.640797, -9.091464, -8.459731, -7.580798, -6.674398, -5.630665, -4.806665, -4.092532, -3.460799, -2.774132, -2.471999, -2.444533, -2.444533, -2.499466, -2.609333, -2.746666, -2.829066, -2.856533, -2.883999, -3.241066, -4.037599, -4.861598, -5.905332, -7.306131, -9.009064, -11.151464, -13.486130, -15.655995, -17.331461, -18.649860, -19.473862, -20.023193, -20.215460, -20.242928, -20.270393, -20.270393, -20.270393, -20.270393, -20.270393, -20.270393, -20.270393, -20.270393, -20.270393, -20.599995, -21.396526, -22.412794, -23.731194, -24.912260, -25.873592, -26.944792, -27.741325, -28.208258, -28.400524, -28.427992, -28.427992, -28.427992, -28.427992, -28.427992, -28.427992, -28.427992, -28.427992, -28.318125, -28.235725, -27.961058, -27.603992, -27.082125, -26.367992, -25.489059, -24.555193, -23.621326, -22.605061, -21.451460, -20.325327, -19.336527, -18.375195, -17.633595, -16.919462, -16.644794, -16.617329, -16.617329, -16.809595, -17.139194, -17.633595, -18.347729, -19.116795, -20.078127, -21.396526, -22.879726, -24.527725, -26.450392, -28.180792, -29.801325, -31.449324, -32.767723, -33.783989, -34.910122, -35.926388, -36.915188, -38.096256, -39.194923, -40.430920, -41.529587, -42.600788, -43.534653, -44.386120, -44.880520, -45.210121, -45.457321, -45.841854, -46.281319, -46.885586, -47.572254, -48.423717, -49.027985, -49.494919, -49.769585, -49.797050, -49.797050, -49.797050, -49.797050, -49.797050, -49.797050, -49.797050, -49.797050, -49.797050, -49.797050, -49.797050, -49.797050, -49.769585, -49.769585, -49.769585, -49.714653, -49.577320, -49.439987, -49.220253, -48.835720, -48.341320, -47.901852, -47.462387, -47.077854, -46.720787, -46.418652, -46.171452, -45.896786, -45.677052, -45.484787, -45.347454, -45.210121, -45.045319, -44.825588, -44.660786, -44.441055, -44.221321, -43.974121, -43.754387, -43.479721, -43.232521, -42.957855, -42.710655, -42.463455, -42.271187, -42.051453, -41.804253, -41.639454, -41.474655, -41.282387, -41.172520, -40.980255, -40.815456, -40.623188, -40.430920, -40.375988, -40.238655, -40.101322, -39.991455, -39.771721, -39.524521, -39.249855, -38.947723, -38.590656, -38.233589, -37.986389, -37.711723, -37.437054, -37.189857, -36.887722, -36.667988, -36.338390, -35.981323, -35.624256, -35.239723, -34.827724, -34.443192, -34.141056, -33.948792, -33.729057, -33.591724, -33.454391, -33.317059, -33.207191, -33.097324, -33.042389, -32.850124, -32.630390, -32.218391, -31.861324, -31.311991, -30.707724, -29.966124, -29.169592, -28.290659, -27.274391, -26.203192, -25.131992, -24.005859, -23.017059, -22.000793, -20.929594, -19.858395, -18.539995, -17.441328, -16.232796, -15.326395, -14.337596, -13.568529, -13.129063, -12.826929, -12.744530, -12.744530, -12.964263, -13.238930, -13.513596, -13.733329, -13.898129, -13.980529, -13.980529, -13.980529, -13.843196, -13.733329, -13.513596, -13.321329, -13.046662, -12.909329, -12.881863, -12.881863, -13.046662, -13.293862, -13.650929, -14.035462, -14.584796, -15.189062, -15.958129, -16.727196, -17.578661, -18.704794, -19.528793, -20.242928, -20.819727, -21.396526, -21.863461, -22.220528, -22.605061, -22.934660, -23.374126, -23.758659, -24.143192, -24.390392, -24.747459, -24.912260, -24.994659, -25.049593, -25.186926, -25.351727, -25.516525, -25.736259, -26.010925, -26.395458, -26.807459, -27.356792, -27.961058, -28.510391, -29.032259, -29.499191, -29.883724, -30.295725, -30.597858, -30.845058, -31.064791, -31.257057, -31.421858, -31.504257, -31.504257, -31.504257, -31.504257, -31.504257, -31.504257, -31.559191, -31.559191, -31.614124, -31.751457, -31.943724, -32.108524, -32.328259, -32.630390, -32.932522, -33.371990, -33.811455, -34.141056, -34.470657, -34.745323, -34.827724, -34.855190, -34.855190, -34.855190, -34.855190, -34.855190, -33.701591, -25.901058, -19.446394, -24.802393, -29.663992, -29.663992, -29.032259, -23.703726, -26.477859, -28.730125, -28.455458, -26.313059, -29.856258, -31.614124, -32.135990, -34.360790, -34.470657, -34.607990, -34.525589, -31.092257, -24.802393, -24.802393, -24.802393, -24.802393, -24.802393, -22.357861, -16.452528, -16.397594, -19.721062, -29.279457, -29.279457, -31.916258, -33.591724, -34.223457, -34.745323, -34.745323, -34.470657, -26.889858, -23.483994, -21.808527
P01, 0, 1, 1, 1.318400, 1.620533, 2.169866, 2.993866, 3.817866, 4.751732, 5.960265, 7.580798, 9.393598, 11.398664, 13.293862, 15.079196, 16.974396, 18.814661, 20.682394, 22.440260, 23.923460, 25.379192, 26.422926, 27.164526, 27.741325, 28.208258, 28.537859, 28.730125, 28.785059, 28.785059, 28.785059, 28.785059, 28.785059, 28.785059, 28.785059, 28.785059, 28.785059, 28.785059, 28.785059, 28.785059, 28.785059, 28.867458, 29.114658, 29.361858, 29.691458, 29.993591, 30.350658, 30.707724, 31.174658, 31.394390, 31.504257, 31.531723, 31.531723, 31.531723, 31.531723, 31.531723, 31.531723, 31.531723, 31.531723, 31.531723, 31.394390, 31.092257, 30.570391, 29.773857, 28.647724, 27.549059, 26.065859, 24.472794, 23.236794, 22.055727, 20.847195, 19.803461, 18.622395, 17.358929, 16.013062, 14.639729, 13.458663, 12.140263, 10.986664, 10.190130, 9.558397, 9.201330, 9.036530, 8.981597, 8.954131, 8.871731, 8.761864, 8.487198, 8.102664, 7.553331, 6.921598, 6.097598, 5.163732, 4.394665, 3.625599, 2.966399, 2.252266, 1.373333, 0.521867, -0.659200, -1.895199, -2.883999, -3.378399, -3.598132, -3.598132, -3.598132, -3.515732, -3.515732, -3.515732, -3.762932, -4.257332, -5.218665, -6.427198, -8.239998, -10.327463, -12.167729, -14.172796, -15.903195, -16.946928, -17.743462, -18.210394, -18.292795, -18.292795, -18.100529, -17.963194, -17.908262, -17.908262, -17.908262, -17.990662, -18.100529, -18.210394, -18.375195, -18.512527, -18.677328, -19.116795, -19.611195, -20.297861, -21.204260, -22.220528, -23.429060, -24.472794, -25.571459, -26.532793, -27.603992, -28.373058, -29.197058, -29.966124, -30.597858, -31.202124, -31.861324, -32.355724, -32.822659, -33.179722, -33.399456, -33.454391, -33.454391, -33.454391, -33.454391, -33.454391, -33.454391, -33.509323, -33.619190, -33.646656, -33.729057, -33.783989, -33.866390, -33.921322, -34.031189, -34.113590, -34.305855, -34.662922, -34.992523, -35.431988, -35.898922, -36.503189, -37.134922, -37.794121, -38.535721, -39.332256, -40.018921, -40.595722, -41.035187, -41.502121, -41.914120, -42.188789, -42.353588, -42.463455, -42.463455, -42.463455, -42.463455, -42.463455, -42.463455, -42.463455, -42.381054, -42.216255, -41.996521, -41.611988, -41.145054, -40.375988, -39.469589, -38.151188, -36.805321, -35.569324, -34.278389, -33.097324, -32.163456, -31.229591, -30.433058, -29.663992, -29.087191, -28.647724, -28.318125, -28.098392, -27.988525, -27.961058, -27.961058, -27.961058, -27.961058, -28.043459, -28.043459, -28.043459, -28.043459, -28.098392, -28.098392, -28.153324, -28.290659, -28.400524, -28.537859, -28.675192, -28.922392, -29.087191, -29.334391, -29.663992, -29.993591, -30.515457, -31.092257, -31.641590, -32.438122, -33.289589, -34.086124, -34.772789, -35.514389, -36.036255, -36.338390, -36.448257, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.475723, -36.558121, -36.640522, -36.750389, -36.860256, -37.025055, -37.217323, -37.546921, -37.903988, -38.425854, -39.030121, -39.716789, -40.540787, -41.337322, -42.106388, -42.875454, -43.699455, -44.386120, -45.017853, -45.567188, -46.034119, -46.473587, -46.803185, -47.077854, -47.407452, -47.764519, -48.011719, -48.423717, -48.698387, -49.055450, -49.330120, -49.439987, -49.687183, -49.769585, -49.824520, -49.824520, -49.851986, -49.851986, -49.851986, -49.851986, -49.851986, -49.961853, -50.044250, -50.126652, -50.181583, -50.263985, -50.401318, -50.511185, -50.675983, -50.923183, -51.225319, -51.637318, -52.186649, -52.626118, -53.257851, -53.862118, -58.888515, -67.101044, -77.098907, -79.186378, -87.563705, -95.583969, -95.968506, -95.968506, -97.314369, -107.422104, -120.221565, -126.099426, -129.148224, -129.917297, -129.917297, -129.917297, -129.917297, -129.917297, -126.621292, -120.358894, -110.306099, -91.766106, -87.124237, -87.124237, -79.323708, -68.611710, -56.389050, -41.474655, -28.290659, -22.769859, -22.302927, -5.163732, 4.531999, 18.622395, 33.042389, 47.379986, 48.533585, 46.006653, 44.386120, 44.798119, 46.775719, 47.682117, 31.586657, 0.439467, -10.904263, -18.622395
P01, 0, 1, 2, -0.357067, -0.412000, -0.412000, -0.412000, -0.412000, -0.604266, -1.153600, -1.977599, -2.499466, -2.856533, -2.966399, -3.048799, -3.048799, -3.048799, -3.048799, -3.048799, -3.076266, -3.186132, -3.378399, -3.488266, -3.488266, -3.488266, -3.488266, -3.488266, -3.488266, -3.488266, -3.488266, -3.488266, -3.543199, -3.570666, -3.570666, -3.570666, -3.570666, -3.570666, -3.570666, -3.570666, -3.570666, -3.570666, -3.570666, -3.570666, -3.570666, -3.570666, -3.570666, -3.570666, -3.680532, -4.037599, -4.724265, -5.850398, -7.470931, -8.926664, -10.574663, -11.838130, -13.156529, -14.282662, -14.941862, -15.326395, -15.408795, -15.463729, -15.463729, -15.463729, -15.463729, -15.463729, -15.463729, -15.463729, -15.463729, -15.463729, -15.463729, -15.518662, -15.765862, -16.150394, -16.672262, -17.331461, -17.990662, -18.759727, -19.693594, -20.490128, -21.396526, -22.110661, -22.550127, -22.742393, -22.797327, -22.797327, -22.797327, -22.797327, -22.797327, -22.797327, -22.797327, -22.797327, -22.797327, -22.797327, -22.797327, -23.017059, -23.511459, -24.170660, -24.939726, -25.928526, -26.944792, -28.098392, -28.977325, -29.966124, -31.009857, -31.998657, -33.124790, -34.086124, -35.129856, -36.036255, -36.695457, -37.217323, -37.546921, -37.739189, -37.739189, -37.739189, -37.739189, -37.739189, -37.766655, -37.766655, -37.849056, -37.931454, -37.958923, -37.958923, -37.958923, -37.958923, -37.958923, -37.958923, -37.958923, -37.958923, -38.041321, -38.068790, -38.206123, -38.398388, -38.590656, -38.947723, -39.359722, -39.909054, -40.595722, -41.172520, -41.969055, -42.738121, -43.424786, -43.946655, -44.358654, -44.578388, -44.578388, -44.578388, -44.468521, -44.358654, -44.166386, -43.946655, -43.671986, -43.452255, -43.287453, -43.177586, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.150120, -43.095188, -43.095188, -43.040253, -42.985321, -42.957855, -42.930386, -42.930386, -42.930386, -42.902920, -42.847988, -42.793053, -42.655720, -42.490921, -42.298653, -42.188789, -41.996521, -41.831722, -41.639454, -41.474655, -41.282387, -41.090122, -40.897854, -40.678120, -40.485855, -40.266121, -39.963989, -39.579456, -39.167454, -38.700523, -38.261055, -37.986389, -37.684254, -37.437054, -37.162388, -36.942657, -36.777855, -36.640522, -36.558121, -36.475723, -36.448257, -36.448257, -36.448257, -36.448257, -36.448257, -36.448257, -36.448257, -36.448257, -36.448257, -36.448257, -36.448257, -36.448257, -36.420788, -36.420788, -36.420788, -36.420788, -36.420788, -36.420788, -36.420788, -36.393322, -36.283455, -36.146122, -35.926388, -35.679188, -35.404522, -35.047455, -34.662922, -34.333324, -33.976257, -33.619190, -33.207191, -32.740257, -32.218391, -31.586657, -31.064791, -30.460524, -29.636524, -28.977325, -28.153324, -27.164526, -26.230659, -25.379192, -24.527725, -23.813593, -23.071993, -22.357861, -21.808527, -21.204260, -20.737328, -20.462660, -20.297861, -20.297861, -20.297861, -20.297861, -20.297861, -20.297861, -20.297861, -20.297861, -20.242928, -19.830927, -19.061861, -18.237862, -17.194128, -15.793328, -14.337596, -13.348796, -13.074129, -13.156529, -13.348796, -13.458663, -13.458663, -13.458663, -13.458663, -13.458663, -13.458663, -13.458663, -13.486130, -13.678396, -13.925596, -14.090396, -14.227729, -14.365063, -14.529862, -14.804529, -15.189062, -15.546128, -15.848262, -16.040529, -16.232796, -16.342661, -16.370129, -16.397594, -16.397594, -16.397594, -16.397594, -16.397594, -16.397594, -16.397594, -16.425062, -16.479996, -16.479996, -16.507462, -16.562395, -16.754662, -17.056795, -17.468794, -17.963194, -18.430128, -18.897060, -19.363995, -19.803461, -20.242928, -20.572527, -20.737328, -20.737328, -20.764793, -20.764793, -20.764793, -20.764793, -20.682394, -20.682394, -20.682394, -20.654926, -20.572527, -20.462660, -20.297861, -20.078127, -19.913328, -19.693594, -19.363995, -19.006927, -18.649860, -18.347729, -17.963194, -21.259193, -27.027191, -27.027191, -27.027191, -27.658926, -29.169592, -31.669058, -32.053589, -32.053589, -32.053589, -32.053589, -32.053589, -32.053589, -32.053589, -31.833857, -25.983459, -22.852261, -22.852261, -23.483994, -25.406658, -25.406658, -28.153324, -31.998657, -34.250923, -39.551987, -39.551987, -39.661854, -39.661854, -35.294655, -29.032259, -25.983459, -25.022125, -27.521591, -28.510391, -31.202124, -31.888790, -30.954924, -29.636524, -30.268257, -20.133060, -3.790399
P01, 1, 0, 1, 0.137333, 0.137333, 0.137333, 0.137333, 0.137333, 0.192267, 0.192267, -0.082400, -0.988800, -1.867733, -2.774132, -3.762932, -4.834132, -5.822932, -6.646931, -7.031465, -7.113864, -7.113864, -6.976531, -6.949065, -6.894131, -6.894131, -6.894131, -6.894131, -6.894131, -6.894131, -6.894131, -6.894131, -6.839198, -6.729331, -6.674398, -6.619465, -6.619465, -6.619465, -6.619465, -6.619465, -6.619465, -6.619465, -6.619465, -6.619465, -6.701865, -6.811731, -7.058931, -7.388531, -7.827998, -8.377331, -8.981597, -9.503464, -10.025331, -10.547197, -11.041596, -11.398664, -11.920529, -12.524796, -13.156529, -13.898129, -14.447462, -15.024262, -15.491196, -15.655995, -15.655995, -15.655995, -15.491196, -15.271462, -15.051729, -14.886929, -14.749596, -14.584796, -14.419995, -14.172796, -13.925596, -13.650929, -13.376263, -13.046662, -12.744530, -12.497330, -12.277596, -12.085330, -11.920529, -11.783196, -11.755730, -11.755730, -11.700796, -11.700796, -11.783196, -11.947996, -12.277596, -12.909329, -13.513596, -14.529862, -15.573595, -16.644794, -17.578661, -18.622395, -19.226662, -19.693594, -19.940794, -19.968260, -19.968260, -19.913328, -19.830927, -19.803461, -19.721062, -19.666128, -19.666128, -19.638660, -19.583727, -19.473862, -19.336527, -19.144260, -18.951994, -18.759727, -18.539995, -18.347729, -18.182928, -17.990662, -17.825861, -17.688528, -17.468794, -17.139194, -16.864529, -16.562395, -16.370129, -16.150394, -15.930662, -15.738396, -15.491196, -15.243996, -14.996796, -14.859462, -14.804529, -14.804529, -14.804529, -14.804529, -14.804529, -14.804529, -14.804529, -14.804529, -14.804529, -14.886929, -14.886929, -14.886929, -14.941862, -14.996796, -15.134129, -15.326395, -15.573595, -15.848262, -16.122929, -16.342661, -16.507462, -16.589861, -16.727196, -16.754662, -16.809595, -16.919462, -17.056795, -17.276527, -17.578661, -17.935728, -18.320261, -18.649860, -18.951994, -19.281593, -19.473862, -19.583727, -19.583727, -19.583727, -19.583727, -19.583727, -19.583727, -19.583727, -19.583727, -19.583727, -19.583727, -19.583727, -19.583727, -19.583727, -19.583727, -19.583727, -19.583727, -19.611195, -19.693594, -19.748528, -19.913328, -20.078127, -20.270393, -20.572527, -20.929594, -21.369061, -21.835993, -22.302927, -22.687460, -22.989594, -23.154392, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.209326, -23.264259, -23.401592, -23.758659, -24.280525, -24.802393, -25.406658, -26.230659, -27.164526, -28.235725, -29.389324, -30.597858, -31.806391, -32.850124, -33.948792, -34.662922, -35.404522, -36.063725, -36.640522, -37.162388, -37.684254, -38.041321, -38.398388, -38.590656, -38.700523, -38.727989, -38.727989, -38.727989, -38.727989, -38.727989, -38.727989, -38.645588, -38.590656, -38.508255, -38.398388, -38.261055, -38.123722, -37.903988, -37.629322, -37.409588, -37.134922, -36.860256, -36.530655, -36.173588, -35.816525, -35.404522, -34.937588, -34.525589, -34.168522, -33.811455, -33.454391, -33.069859, -32.630390, -32.108524, -31.559191, -31.009857, -30.405590, -29.801325, -29.279457, -28.675192, -28.125858, -27.549059, -26.944792, -26.367992, -25.791193, -25.406658, -25.159460, -24.884792, -24.665060, -24.500259, -24.390392, -24.307993, -24.280525, -24.225594, -24.225594, -24.225594, -24.225594, -24.225594, -24.225594, -24.225594, -24.225594, -24.225594, -24.225594, -24.225594, -24.198126, -24.198126, -24.198126, -24.170660, -24.170660, -24.088259, -24.033327, -24.005859, -23.978394, -23.978394, -23.950926, -23.895992, -23.813593, -23.703726, -23.566393, -23.456526, -23.374126, -23.264259, -23.236794, -23.181860, -23.154392, -23.099461, -23.071993, -23.071993, -23.071993, -23.071993, -23.071993, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -23.044527, -28.730125, -29.059725
