Participant_ID,STP_RSVP,TTS,Trial_No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T02,1,0,1,0.011259878,0.011912028,0.16407761,0.140135258,0.425154299,0.63866353,1.03477335,1.432152033,1.545223117,0.993228912,0.37656334,0.330106735,0.578864515,0.99437052,1.267539859,1.558656454,1.747043252,1.569195151,1.487836838,1.291612744,1.261964679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T02,1,0,2,0.330754727,0.096241392,0.21434164,0.614968836,1.012939692,1.411051989,1.702655315,1.373736978,1.255871415,1.570937872,1.02374649,0.493093491,1.11886251,0.987751603,0.745619059,1.142531633,2.150525093,2.631393433,2.597841501,2.30609417,1.944163799,1.787073374,1.868280411,1.868652701,1.857946634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T03,1,0,1,0.296423256,0.071438409,0.216203287,0.566213965,0.90582031,1.243994355,1.526960969,1.655332208,1.56601119,1.361267686,1.202942848,1.198426485,1.359297156,1.538414598,1.766329527,1.511019707,1.267565966,1.0763129,0.959892094,0.881381333,0.874767542,0.874731064,0.87473315,0.87473309,0.87470293,0.87449801,0.872542799,0.866803825,0.856074035,0.840922296,0.821821749,0.799763024,0.776087642,0.754019856,0.735248804,0.719667435,0.707092881,0.696462393,0.687660873,0.658421993,0.638597131,0.638009131,0.637945592,0.637978256,0.637975514,0.637975514,0.637975514,0.637975514,0.637975514,0.638054609,0.637470484,0.634780049,0.6296767,0.622281313,0.613499045,0.603782535,0.593369186,0.583551764,0.57601738,0.572279274,0.518967986,0.508570254,0.505910516,0.513449848,0.473479301,0.480896801,0.505636096,0.492888689,0.523790836,0.57099694,0.571646631,0.624563754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T03,1,0,2,0.590824425,0.649453878,0.632555604,0.686754823,0.608280241,0.641030908,0.568403304,0.57887876,0.622217834,0.522868574,0.560403228,0.467827052,0.510117054,0.480915308,0.537333012,0.633742332,0.642016411,0.723391831,0.728408456,0.784531653,0.78008467,0.813010931,0.796647251,0.815852165,0.787361026,0.777034283,0.811589897,0.766945362,0.803172827,0.79446876,0.82669276,0.880506098,0.844767511,0.876517773,0.85281378,0.870921493,0.919544816,0.885794759,0.946266651,0.952762425,1.033917427,1.060665846,1.145179391,1.167181849,1.246935248,1.254423857,1.287310243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T03,1,1,1,0.045721382,0.002021986,0.052285831,0.107504785,0.164477348,0.216236889,0.230809435,0.20186016,0.150948301,0.096260689,0.056409817,0.032724719,0.014480715,0.015662275,0.034276012,0.05699027,0.083016649,0.120512508,0.170883536,0.22804226,0.290419638,0.357316345,0.201041371,0.236842498,0.293789446,0.31042397,0.163525656,0.230120435,0.020188905,0.160806373,0.342193335,0.338144183,0.536502481,0.655403018,0.879533827,1.048408508,1.266239762,1.419880271,1.610774517,1.722903728,1.67252171,1.620218992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T03,1,1,2,0.011107351,0.011158686,0.116466366,0.316663533,0.26907289,0.535040557,0.698001981,1.030532122,1.308362842,1.638095856,1.614952683,1.261778712,0.963852108,0.708046138,0.546696007,0.081917949,0.295288742,0.587662578,0.8743065,0.990387917,1.226184964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T03,0,0,1,0.271460176,0.064024568,0.206463814,0.557348549,0.901669681,1.24518466,1.565231085,1.644437551,1.387776494,1.162910342,0.965489447,0.790623069,0.6353212,0.500103533,0.386527508,0.294686079,0.231721401,0.225418374,0.22535111,0.395673931,0.491342604,0.320863277,0.199258789,0.099507004,0.187889308,0.363801062,0.537965655,0.721974313,0.904174685,1.068985224,1.209995985,1.316854119,1.393234253,1.425531864,1.402075648,1.353675961,1.261666536,1.141365409,0.973081768,0.72373724,0.422646254,0.196151361,0.445218891,0.967419803,1.505468488,1.429194808,0.79366833,0.34351182,0.496986568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T03,0,0,2,0.011119349,0.011134233,0.090263806,0.289862216,0.233279571,0.495862722,0.678709745,1.114533663,1.614081502,1.302117467,0.648669839,0.361450613,0.346686035,0.751568198,0.9523049,1.133596778,1.233665109,1.133114219,1.085642457,0.835224986,0.755286634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T03,0,1,1,0.108785495,0.048298471,0.236682266,0.386407375,0.330250651,0.291076362,0.191729754,0.131940633,0.053161219,0.332980782,0.671536922,0.988030374,1.188835502,1.15014255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T03,0,1,2,0.187507197,0.235815838,0.254402637,0.194138512,0.126019299,0.113597453,0.155443966,0.20077996,0.233373359,0.253250778,0.264061838,0.265682131,0.258131266,0.24496223,0.238020569,0.251681,0.301391542,0.402464718,0.541888058,0.755847216,0.98596859,1.198315263,1.360666752,1.454120636,1.456283808,1.397900701,1.282599449,1.145555019,1.031823993,0.980131865,0.873718739,0.654827654,0.524507403,0.492018491,0.56840986,0.751501858,1.06300211,1.36873734,1.621313572,1.695837617,1.589672804,1.57073319,1.640538812,1.741824508,1.6385113,1.531146884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T04,0,0,1,0.301061511,0.060790695,0.256405264,0.629993021,0.996062934,1.351663113,1.583633423,1.510979056,1.039126635,0.253638923,0.652858436,1.445379376,1.602362394,1.530329704,1.515172362,0.455328733,0.995783031,1.048297405,0.260973305,1.153217673,1.80532217,2.235640764,2.383863926,2.384153843,2.384189129,2.384222507,2.384218454,2.3842206,2.3842206,2.3842206,2.3842206,2.3842206,2.3842206,2.3842206,2.3842206,2.3842206,2.3842206,2.3842206,2.3842206,2.3842206,2.3842206,2.384102583,2.382487297,2.37827611,2.373088837,2.366737127,2.357965231,2.343637466,2.32050252,2.285364389,2.232774019,2.159342527,2.051891565,1.909458637,1.71750164,1.506343603,1.312805176,1.106113911,0.888034105,0.670380354,0.410888553,0.172212303,0.162622362,0.432269156,0.680871606,0.969802916,1.245362878,1.468222141,1.667170644,1.665384293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T04,0,0,2,0.012821178,0.011092267,0.086768493,0.278844386,0.229260147,0.475972176,0.592012823,0.784123957,0.938708425,0.937019587,0.939288497,0.939311087,0.939312458,0.93931073,0.93931073,0.93931073,0.93931073,0.93931073,0.93931073,0.939310789,0.939310789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T04,0,1,1,0.074273713,0.011582362,0.062199343,0.136678264,0.215599924,0.30700922,0.411575019,0.514819205,0.591648638,0.644464672,0.661331356,0.710496485,0.659992576,0.697324455,0.605937004,0.524688005,0.510023832,0.397043735,0.355893165,0.452469856,0.475531042,0.538833976,0.66087532,0.630031645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T04,0,1,2,0.560153246,0.561984777,0.526526272,0.471297383,0.440666348,0.45808363,0.517865181,0.601653039,0.648680389,0.748446107,0.839109898,0.905960202,0.9277578,0.902971447,0.803820789,0.738111675,0.796415031,0.806233943,0.891349614,0.95071578,0.946035981,0.863157868,0.71689111,0.571230531,0.48195973,0.437769949,0.392671019,0.377113491,0.487575829,0.464571655,0.48498565,0.485276788,0.353964031,0.217947617,0.173566774,0.192485362,0.283710033,0.521102667,0.727738798,0.862078905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T04,1,0,1,0.302099019,0.062955983,0.249156773,0.623297036,0.981017411,1.265570998,1.365824342,1.262284756,1.042643905,0.741323829,0.390344083,0.044461682,0.316002756,0.644558132,0.941352189,1.199647903,1.425569177,1.617404222,1.721050858,1.583845019,1.469467163,1.379075766,1.30952847,1.253286958,1.208427906,1.182505488,1.177473187,1.196303606,1.238388777,1.302376866,1.386537433,1.40591228,1.512115359,1.646726012,1.723949552,1.561233997,1.32427597,1.087193727,0.838726461,0.611825049,0.256178409,0.165710583,0.413323075,0.560642898,0.824946821,1.033258677,1.263272524,1.494056702,1.650276303,1.774842858,1.764657736,1.643455267,1.453156352,1.155359149,0.828052521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T04,1,0,2,0.145394057,0.230075791,0.272924811,0.342940688,0.401737899,0.484564066,0.582173526,0.705448329,0.757551432,0.769590437,0.749589086,0.713963687,0.675088882,0.637377977,0.599104881,0.558877707,0.491224438,0.48001039,0.525441706,0.626829624,0.766958535,0.918760896,1.055732727,1.165723205,1.235946774,1.277214766,1.290837765,1.208807707,1.117300034,0.796052575,0.318760216,0.280766964,0.634838939,0.778122425,0.70421052,0.404465318,0.091028348,0.720549881,1.344602823,1.650548458,1.317568898,1.171876073,1.184680104,1.320012212,1.550277472,1.656911492,1.334370732,0.996057451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T04,1,1,1,0.114092283,0.03451116,0.070069268,0.163897857,0.217180833,0.227544576,0.157655254,0.176126495,0.384867013,0.763612568,0.920474052,0.838649869,0.23108317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T04,1,1,2,0.016295575,0.104231514,0.337814212,0.693945944,1.034898043,1.467221737,1.582949877,1.136642337,0.880395949,0.015981279,1.484164238,2.8268857,3.5542202,3.512104273,2.375118494,2.538229942,2.97749877,3.387099266,3.702802181,3.807740927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05,0,1,1,1.607596755,1.498198271,1.422703147,1.38626802,1.366355538,1.375353098,1.332018852,1.287588,1.245606661,1.197854996,1.132185817,1.045049906,0.965310216,0.917922318,0.936487734,0.900593579,0.873271942,0.858473301,0.869814515,0.941908181,1.034736872,1.092022419,1.094673634,1.08637166,1.113883853,1.137839317,1.141748071,1.118188977,1.083265305,1.036450028,0.967737198,0.884846449,0.789013505,0.705515563,0.737066627,0.826412857,0.939884186,0.871739805,0.699045897,0.523504257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05,0,1,2,0.094839215,0.047255192,0.204485506,0.3594383,0.501819789,0.640866816,0.76581347,1.002689481,1.171571612,1.262772202,1.277842402,1.184250474,1.086771965,0.994536281,0.830954313,0.701647758,0.608461678,0.577298582,0.576372743,0.576359391,0.576358974,0.576358914,0.576358855,0.576358914,0.576358855,0.576358855,0.576358914,0.576506376,0.576226652,0.57508564,0.572918594,0.570044339,0.514283359,0.432142317,0.406379372,0.380619347,0.360366672,0.352713645,0.362147003,0.389321417,0.224535674,0.224312127,0.256777555,0.313579649,0.172645554,0.199727312,0.277021974,0.382428259,0.261952162,0.3656528,0.347996145,0.432407737,0.557676375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05,1,0,1,0.011240498,0.011455685,0.075093828,0.264604062,0.212548971,0.439545751,0.513022423,0.600806773,0.614741564,0.614802063,0.614801466,0.614926696,0.61542666,0.616939962,0.621848345,0.63099438,0.640480816,0.642834425,0.634785116,0.614982784,0.580002069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05,1,0,2,0.285711348,0.055787887,0.258633047,0.632757127,0.998474002,1.34913075,1.671923995,1.545893908,1.322131753,1.156593561,1.035283923,0.943943262,0.864718437,0.793184936,0.728426993,0.671970189,0.623692513,0.584509134,0.558541059,0.55500108,0.554999352,0.554968476,0.554968417,0.554968357,0.554968357,0.554968357,0.554968357,0.554968357,0.554968417,0.554968417,0.554968417,0.554968417,0.554968417,0.554968417,0.554937899,0.554907382,0.554876804,0.5541749,0.552252293,0.548773408,0.543494105,0.536566913,0.527350962,0.515205503,0.499611855,0.48005119,0.455821842,0.426466316,0.3929919,0.355704129,0.315061688,0.272973865,0.241754353,0.230458021,0.241184071,0.159562424,0.166170999,0.201830789,0.256934494,0.207253709,0.266429007,0.343272358,0.350347519,0.423978746,0.507656693,0.522533119,0.5704059,0.564384758,0.562731385,0.554568648,0.465500742,0.445413023,0.389640361,0.423558086,0.4017784,0.417748362,0.445594847,,,,,,,,,,,,,,,,,,,,,,,,,,
T05,1,1,1,0.011165357,0.011086182,0.080390058,0.269445449,0.209823415,0.415815055,0.52436161,0.52122587,0.530648708,0.530676782,0.530706704,0.530706584,0.530706584,0.530706584,0.530706584,0.530706584,0.530706584,0.530706584,0.530706525,0.530706584,0.530706584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05,1,1,2,0.07961265,0.026867062,0.14363502,0.258409649,0.356604248,0.439522147,0.488734484,0.479913563,0.451903194,0.433558494,0.521572709,0.644595563,0.621620834,0.545100152,0.526500463,0.548432529,0.592786074,0.683721244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05,0,0,1,0.794947565,0.802158773,0.71201694,0.697494507,0.695594668,0.708258629,0.603319168,0.589803755,0.602714777,0.499719709,0.507186353,0.55965656,0.455328405,0.51810956,0.450793296,0.519333482,0.472114027,0.553660512,0.510931492,0.601162076,0.554691613,0.548472881,0.608323097,0.536474526,0.463437527,0.498604089,0.420513839,0.377481252,0.362244695,0.466174036,0.439188004,0.4370462,0.454788983,0.523721457,0.567417324,0.567654014,0.590692282,0.615733325,0.611413896,0.587253928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T05,0,0,2,0.22766827,0.035755441,0.200555816,0.497665018,0.780481219,1.067811847,1.312051296,1.469688654,1.566707015,1.655180216,1.749653816,1.657884717,1.569900393,1.483930111,1.395121694,1.301705241,1.2078619,1.110081792,1.004935861,0.908757627,0.833454192,0.747615218,0.688254118,0.647703052,0.624404669,0.558108807,0.538292348,0.532076538,0.486918002,0.478963912,0.480392784,0.487538427,0.490748018,0.490747809,0.490721017,0.490724534,0.490724534,0.490724504,0.490754098,0.490580738,0.490689158,0.491082489,0.491827935,0.493436009,0.446900696,0.443795532,0.440979838,0.439269364,0.439908952,0.443973482,0.452604115,0.448732257,0.410991609,0.410257608,0.413246334,0.402894825,0.357402474,0.356259853,0.370533139,0.298554629,0.305622816,0.24674207,0.248392746,0.206015006,0.225499988,0.242309123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
